timestamp,name,device_name,hit_score,speed,hit_accuracy,hit_ratio,hit_factor
2024-06-05 10:30:55,1012,PICO-06,58.0,5.397625,0.8289489,0.0,12.2847999
2024-06-05 10:35:38,4010,PICO-04,63.0,6.609,0.7562427,0.0,11.8270594
2024-06-05 11:45:07,4012,PICO-04,82.0,5.327999999999999,0.8746594,0.5833333,22.201933899999997
2024-06-05 11:46:33,1014,PICO-06,92.0,5.64025,0.8418763,0.0,24.134764
2024-06-05 12:41:39,4013,PICO-04,100.0,4.719125,0.8739914,0.0,28.764497
2024-06-05 13:26:45,4014,PICO-04,80.0,5.231625,0.9076233,0.0,19.702341800000003
2024-06-05 13:58:05,1015,PICO-06,83.0,6.5264999999999995,0.8934935,0.0,18.5112209
2024-06-05 14:02:18,1015,PICO-06,63.0,6.238625,0.772367,0.0,15.541332200000001
2024-06-10 15:41:42,GUEST,PICO-01,93.0,4.30375,0.9532715,0.8333333,35.21411299999999
2024-06-10 16:10:05,GUEST,PICO-01,75.0,5.36325,0.9246943,0.0,21.140029300000002
2024-06-16 10:45:22,GUEST,PICO-06,97.0,6.222125,0.9728837,0.0,22.9009818
2024-06-16 14:09:42,GUEST,PICO-06,98.0,6.41625,0.9384581,0.0,17.3905717
2024-06-17 13:03:39,GUEST,PICO-06,114.0,5.71825,0.9537098,0.625,24.9480572
2024-06-18 15:14:20,GUEST,PICO-06,118.0,5.82475,0.957041,0.0,27.2684447
2024-06-23 12:09:45,GUEST,PICO-04,48.0,5.669375,0.8473456,0.0,11.793585199999999
2024-06-24 11:15:53,GUEST,PICO-06,94.0,7.619000000000001,0.9639635,0.0,13.937291
2024-06-24 12:34:17,GUEST,PICO-06,0.0,8.408625,nan,nan,0.0
2024-06-24 12:38:51,GUEST,PICO-06,0.0,6.994749999999999,0.0,0.0,0.0
2024-06-24 13:55:34,GUEST,PICO-06,105.0,6.351,0.9435425,0.875,19.7713769
2024-06-25 15:42:28,GUEST,PICO-06,122.0,5.695625000000001,0.9604186,0.0,24.296511
2024-06-26 12:21:55,GUEST,PICO-06,149.0,5.2642500000000005,0.9557231,0.875,28.445669
2024-06-26 15:29:34,GUEST,PICO-06,79.0,5.084625000000001,0.885574,0.0,20.5379173
2024-06-26 17:13:22,GUEST,PICO-02,36.0,6.80825,nan,nan,5.1740508
2024-06-30 13:45:29,GUEST,PICO-06,105.0,5.732125,0.9412314,0.0,18.896176299999997
2024-06-30 13:56:17,GUEST,PICO-06,130.0,5.4338750000000005,0.9602183,0.875,29.65322
2024-06-30 14:21:48,GUEST,PICO-06,55.0,5.0085,0.6478003,0.0,15.2115436
2024-07-01 11:54:13,GUEST,PICO-06,94.0,5.473875,0.9530824,0.0,21.954063200000004
2024-07-01 13:40:30,GUEST,PICO-04,51.0,6.0032499999999995,0.8294715,0.0,12.765782
2024-07-02 11:23:28,GUEST,PICO-06,89.0,5.2,0.9480954,0.0,25.2599281
2024-07-02 16:43:40,GUEST,PICO-02,63.0,6.257,0.9112627,0.0,17.673674000000005
2024-07-03 08:48:03,GUEST,PICO-06,144.0,5.499249999999999,0.9588172,0.875,28.5413292
2024-07-03 12:02:34,GUEST,PICO-06,117.0,5.500500000000001,0.8769712,0.0,23.396503999999997
2024-07-03 12:02:39,GUEST,PICO-04,93.0,6.0947499999999994,0.8749989,0.0,19.167762
2024-07-03 12:05:25,GUEST,PICO-04,121.0,5.50725,0.9001732,0.9166667,25.1036509
2024-07-03 12:24:10,GUEST,PICO-06,131.0,5.828875,0.9860879,0.875,27.93555
2024-07-04 10:33:14,GUEST,PICO-06,104.0,6.209499999999999,0.9882654,0.0,20.164928
2024-07-04 10:43:51,GUEST,PICO-06,115.0,5.2575,0.9444121,0.0,28.968366
2024-07-04 12:21:56,GUEST,PICO-06,80.0,4.959625000000001,0.948324,0.0,17.152779000000002
2024-07-04 12:29:23,GUEST,PICO-06,95.0,4.605874999999999,0.9230703,0.0,24.574243000000003
2024-07-04 12:44:56,GUEST,PICO-06,112.0,5.2296249999999995,0.9349741,0.0,32.181776
2024-07-04 13:23:43,GUEST,PICO-06,96.0,5.019375,0.993857,0.75,26.713031600000004
2024-07-04 13:28:04,GUEST,PICO-06,72.0,4.3957500000000005,0.9149452,0.0,22.995723400000003
2024-07-04 13:31:32,GUEST,PICO-06,88.0,5.5767500000000005,0.9602486,0.0,18.790530999999998
2024-07-04 13:34:44,GUEST,PICO-06,80.0,4.8107500000000005,0.9993048,0.625,29.675052799999996
2024-07-04 13:57:08,GUEST,PICO-06,83.0,5.3382499999999995,0.9467374,0.0,20.586045099999996
2024-07-04 17:06:37,GUEST,PICO-06,127.0,4.82175,0.9522933,0.0,33.612841
2024-07-04 17:09:24,GUEST,PICO-06,118.0,4.87775,0.9399262,0.0,27.892559
2024-07-07 09:07:03,GUEST,PICO-04,68.0,5.487625,0.9408274,0.0,23.9756167
2024-07-07 13:09:18,GUEST,PICO-02,78.0,5.3115,0.9687113,0.0,19.373572000000003
2024-07-07 13:57:58,GUEST,PICO-04,15.0,3.511875,0.4763455,0.0,6.5439191999999995
2024-07-07 15:03:12,GUEST,PICO-04,116.0,4.67825,0.9689108,0.0,28.262429
2024-07-08 08:57:24,GUEST,PICO-02,118.0,5.656750000000001,0.9699024,0.0,26.331935000000005
2024-07-08 09:01:16,GUEST,PICO-02,112.0,5.61025,0.8867796,0.0,27.550325
2024-07-08 11:49:13,1022,PICO-04,107.0,3.716125,0.8774964,0.0,32.663996000000004
2024-07-08 13:28:46,GUEST,PICO-02,113.0,5.361249999999999,0.9483644,0.0,29.396651000000002
2024-07-08 13:38:45,GUEST,PICO-02,114.0,5.936,0.9119984,0.0,21.417540000000002
2024-07-09 11:48:16,1002,PICO-07,105.0,5.199375000000001,0.9338336,0.0,28.500828000000002
2024-07-09 12:08:55,GUEST,PICO-07,37.0,5.372875,0.9024168,0.0,10.8214239
2024-07-09 14:22:34,1003,PICO-01,92.0,5.454875,0.8862762,0.5,19.602851700000002
2024-07-10 09:45:18,GUEST,PICO-02,66.0,4.637625,0.9410957,0.0,16.359453000000002
2024-07-10 09:52:08,GUEST,PICO-02,35.0,5.633624999999999,0.628555,0.0,9.835771600000001
2024-07-10 10:00:08,GUEST,PICO-02,72.0,5.939875,0.9067087,0.8333333,20.531002200000003
2024-07-10 10:10:35,GUEST,PICO-02,52.0,5.84925,0.7841176,0.0,8.1049847
2024-07-10 10:16:48,GUEST,PICO-02,7.0,6.489,0.1820123,0.0,0.9617198
2024-07-10 10:28:04,GUEST,PICO-02,84.0,4.837,0.9257658,0.0,21.1618585
2024-07-10 10:43:24,GUEST,PICO-02,104.0,5.86475,0.9579713,0.0,23.9479395
2024-07-10 10:46:29,GUEST,PICO-02,128.0,5.72375,0.9297686,1.0,29.181920999999996
2024-07-10 10:56:39,GUEST,PICO-02,56.0,5.375625,0.7951683,0.0,9.7639782
2024-07-10 11:51:13,GUEST,PICO-01,45.0,5.4662500000000005,0.896199,0.1428571,14.5175861
2024-07-10 12:03:48,GUEST,PICO-01,28.0,5.859375,0.8132395,0.0,7.696329700000001
2024-07-10 14:30:12,GUEST,PICO-01,89.0,5.01125,0.9900706,0.0,19.031312
2024-07-10 14:42:45,GUEST,PICO-01,103.0,5.944,0.9377247,0.75,21.380946400000003
2024-07-11 08:04:28,GUEST,PICO-02,62.0,7.25625,0.8135358,0.0,8.8182941
2024-07-11 11:26:57,GUEST,PICO-02,107.0,5.395000000000001,0.8321678,0.9166667,24.646862999999996
2024-07-11 12:59:39,GUEST,PICO-02,73.0,5.734875,0.9899275,0.0,13.962901
2024-07-12 21:36:35,GUEST,PICO-06,60.0,5.487875,0.8642067,0.0,14.5451658
2024-07-14 14:09:51,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-07-15 13:00:41,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-07-15 15:12:28,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-07-16 10:57:57,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-07-16 11:28:20,GUEST,PICO-01,33.0,4.591,0.5419541,0.0,10.1409074
2024-07-16 11:53:46,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-07-16 14:48:57,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-07-16 14:52:27,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-07-16 15:20:25,GUEST,PICO-02,100.0,5.777,0.9596719,0.0,20.074524999999998
2024-07-16 19:31:04,GUEST,PICO-06,70.0,6.146375,0.8243154,0.0,12.183252
